specification_id,specification_label,family,definition,population_role,region,quantity,point_estimate,percentile_2_5,percentile_97_5,interval_relation_to_zero,successful_replicates,failure_count,units,site_count,early_rows,later_rows,fit_rows,standardization_rows,fit_population_sha256,standardization_population_sha256,component_relation,difference_from_primary,absolute_difference_from_primary,sign_agreement_with_primary,interval_relation_agreement_with_primary,component_relation_agreement_with_primary,review_flag_absolute_difference_ge_0_5_ppb,display_point,display_interval,point_source_path,point_source_record,interval_source_path,interval_source_record
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northeast,D,41.18964248215738,40.748444818533,41.627526262825334,entirely_above_zero,1000,0,ppb,162,221839,185356,407195,407195,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,oppose,-0.04627805455573508,0.04627805455573508,True,True,False,False,+41.19,"[40.75, 41.63]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northeast'].D,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northeast',quantity='D']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northeast,temperature_distribution_component,-0.027598027728959806,-0.09108180198853244,0.033829193703208464,includes_zero,1000,0,ppb,162,221839,185356,407195,407195,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,oppose,0.041622268888779956,0.041622268888779956,True,True,False,False,-0.03,"[-0.09, 0.03]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northeast'].temperature_distribution_component,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northeast',quantity='temperature_distribution_component']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northeast,response_component,0.24508421631133714,0.07884472956956189,0.4193654614732972,entirely_above_zero,1000,0,ppb,162,221839,185356,407195,407195,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,oppose,0.349385228046863,0.349385228046863,False,False,False,False,+0.25,"[0.08, 0.42]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northeast'].response_component,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northeast',quantity='response_component']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northeast,total_change,0.21748618858237734,0.048910970597691165,0.3898632013950775,entirely_above_zero,1000,0,ppb,162,221839,185356,407195,407195,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,oppose,0.39100749693564296,0.39100749693564296,False,False,False,False,+0.22,"[0.05, 0.39]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northeast'].total_change,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northeast',quantity='total_change']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,A,43.12987429527151,41.43127420164513,44.72067008276438,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.3816389194805012,0.3816389194805012,True,True,True,False,+43.13,"[41.43, 44.72]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].A,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='A']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,B,43.45357490572713,41.814995844135844,44.99200054785501,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.43333043974784147,0.43333043974784147,True,True,True,False,+43.45,"[41.81, 44.99]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].B,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='B']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,C,44.494237936212286,42.96364377481776,45.97799195007002,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.20718120421152975,0.20718120421152975,True,True,True,False,+44.49,"[42.96, 45.98]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].C,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='C']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,D,44.81352977557019,43.36401025254007,46.23648792837051,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.26612423100402083,0.26612423100402083,True,True,True,False,+44.81,"[43.36, 46.24]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].D,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='D']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,temperature_distribution_component,0.32149622490675966,0.22473427072515087,0.4360350640520853,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.05531727352991567,0.05531727352991567,True,True,True,False,+0.32,"[0.22, 0.44]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].temperature_distribution_component,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='temperature_distribution_component']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,response_component,1.3621592553919157,0.8492448428298348,1.9126747711050267,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.17083196200639605,0.17083196200639605,True,True,True,False,+1.36,"[0.85, 1.91]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].response_component,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='response_component']"
