specification_id,specification_label,family,definition,population_role,region,quantity,point_estimate,percentile_2_5,percentile_97_5,interval_relation_to_zero,successful_replicates,failure_count,units,site_count,early_rows,later_rows,fit_rows,standardization_rows,fit_population_sha256,standardization_population_sha256,component_relation,difference_from_primary,absolute_difference_from_primary,sign_agreement_with_primary,interval_relation_agreement_with_primary,component_relation_agreement_with_primary,review_flag_absolute_difference_ge_0_5_ppb,display_point,display_interval,point_source_path,point_source_record,interval_source_path,interval_source_record
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northeast,D,40.98971494499885,40.52647659131325,41.444490025666035,entirely_above_zero,1000,0,ppb,187,206417,201795,408212,408212,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.24620559171426493,0.24620559171426493,True,True,True,False,+40.99,"[40.53, 41.44]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northeast'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northeast',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northeast,temperature_distribution_component,-0.07124461318689157,-0.13994511654719483,-3.0864698199559476e-05,entirely_below_zero,1000,0,ppb,187,206417,201795,408212,408212,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.0020243165691518072,0.0020243165691518072,True,False,True,False,-0.07,"[-0.14, -0.00]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northeast'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northeast',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northeast,response_component,-0.13309180638557905,-0.3130220286178047,0.060419992377790055,includes_zero,1000,0,ppb,187,206417,201795,408212,408212,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.028790794650053186,0.028790794650053186,True,True,True,False,-0.13,"[-0.31, 0.06]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northeast'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northeast',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northeast,total_change,-0.20433641957247062,-0.37772989582278155,-0.023441364003585728,entirely_below_zero,1000,0,ppb,187,206417,201795,408212,408212,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.030815111219204994,0.030815111219204994,True,False,True,False,-0.20,"[-0.38, -0.02]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northeast'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northeast',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,A,42.70284339978368,41.39923729268315,44.038307028807715,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.8086698149683329,0.8086698149683329,True,True,True,False,+42.70,"[41.40, 44.04]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,B,43.156253859498044,41.88671188555416,44.43538805757543,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.730651485976928,0.730651485976928,True,True,True,False,+43.16,"[41.89, 44.44]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,C,43.93935732726625,42.70147577280941,45.262775049041174,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.7620618131575654,0.7620618131575654,True,True,True,False,+43.94,"[42.70, 45.26]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,D,44.40276666065812,43.229183132813795,45.6507742430745,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.6768873459160858,0.6768873459160858,True,True,True,False,+44.40,"[43.23, 45.65]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,temperature_distribution_component,0.4584098965531176,0.3498355905883409,0.5783177579653286,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.08159639811644226,0.08159639811644226,True,True,True,False,+0.46,"[0.35, 0.58]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,response_component,1.2415133643213245,0.7740374627805375,1.7671738489356408,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.05018607093580485,0.05018607093580485,True,True,True,False,+1.24,"[0.77, 1.77]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='response_component']"
